CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	CP126102.1	5004067	5004037	5004016	68.68
CT	112	14215	14194	14194.000
CT	111	13346	13319	13319.000
CT	110	12606	12581	12581.000
CT	109	11870	11853	11853.000
CT	108	11291	11264	11264.000
CT	107	10474	10447	10447.000
CT	106	9702	9677	9677.000
CT	105	9383	9359	9359.000
CT	104	8778	8742	8742.000
CT	103	8199	8156	8156.000
CT	102	7618	7592	7592.000
CT	101	7167	7144	7144.000
CT	100	6752	6734	6734.000
CT	99	6407	6382	6382.000
CT	98	5969	5939	5939.000
CT	97	5653	5630	5630.000
CT	96	5001	4983	4983.000
CT	95	4786	4771	4771.000
CT	94	4494	4474	4474.000
CT	93	4224	4205	4205.000
CT	92	3822	3801	3801.000
CT	91	3454	3433	3433.000
CT	90	3098	3074	3074.000
CT	89	3002	2965	2965.000
CT	88	2676	2655	2655.000
CT	87	2568	2529	2529.000
CT	86	2306	2277	2277.000
CT	85	2143	2125	2125.000
CT	84	2063	2029	2029.000
CT	83	1958	1941	1941.000
CT	82	1603	1578	1578.000
CT	81	1597	1560	1560.000
CT	80	1469	1435	1435.000
CT	79	1304	1269	1269.000
CT	78	1240	1218	1218.000
CT	77	1149	1130	1130.000
